,Value,All NACE branches,Casting of iron,Iron and steel,Manufacture of basic metals,Manufacture of basic pharmaceutical products and pharmaceutical preparations,"Manufacture of cement, lime and plaster",Manufacture of chemicals and chemical products,"Manufacture of computer, electronic and optical products",Manufacture of electrical equipment,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of food products, beverages and tobacco",Manufacture of furniture,Manufacture of glass and glass products,Manufacture of leather and related products,Manufacture of machinery and equipment n.e.c.,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of other non-metallic mineral products,Manufacture of other products of first processing of steel,Manufacture of other transport equipment,Manufacture of paper and paper products,Manufacture of rubber and plastic products,Manufacture of textiles,Manufacture of wearing apparel,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Mining support service activities,Non-ferrous metals industries,Other manufacturing,Other mining and quarrying,Other non-metallic mineral products,Printing and reproduction of recorded media,CHP electricity production,Total electricity production,Distribution and transmission losses,Energy sector,Exports,Final consumption in agriculture,Final consumption in comercial and public services,Final consumption in construction,Final consumption in fishing,Final consumption in households,Final consumption in industry,Final consumption in transport,"Final consumption, total",Gross inland consumption,Imports,Transformation input in other industries,Transformation input in power plants and  heat plants,"Transformation input, total",Transformation output in power plants and  heat plants,"Transformation output, total",Transformation outputin other industries,label,01,02,03,04,05,06,07,08,09,10,11,12
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.9602,863.5275,1248.7131,58.9641,598.7124,28.958700000000004,0.0,545.3307000000001,675.1215000000001,27.2142,1934.3016,-1189.749,58.9641,0.0,9.420300000000001,9.420300000000001,4401.7224,4421.958600000001,20.2362,2546.621100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.9602,863.5275,1248.7131,58.9641,598.7124,28.958700000000004,0.0,545.3307000000001,675.1215000000001,27.2142,1934.3016,-1189.749,58.9641,0.0,9.420300000000001,9.420300000000001,4401.7224,4421.958600000001,20.2362,2546.621100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.9602,863.5275,1248.7131,58.9641,598.7124,28.958700000000004,0.0,545.3307000000001,675.1215000000001,27.2142,1934.3016,-1189.749,58.9641,0.0,9.420300000000001,9.420300000000001,4401.7224,4421.958600000001,20.2362,2546.621100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.9602,863.5275,1248.7131,58.9641,598.7124,28.958700000000004,0.0,545.3307000000001,675.1215000000001,27.2142,1934.3016,-1189.749,58.9641,0.0,9.420300000000001,9.420300000000001,4401.7224,4421.958600000001,20.2362,2546.621100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.10030000000006,920.0493,2038.6227,56.172900000000006,628.7178,29.307600000000004,0.0,543.5862000000001,734.4345,24.771900000000002,2016.9909,-1946.5131000000001,92.1096,0.0,5.582400000000001,5.582400000000001,5275.7169,5317.236,41.5191,3392.3547,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.10030000000006,920.0493,2038.6227,56.172900000000006,628.7178,29.307600000000004,0.0,543.5862000000001,734.4345,24.771900000000002,2016.9909,-1946.5131000000001,92.1096,0.0,5.582400000000001,5.582400000000001,5275.7169,5317.236,41.5191,3392.3547,0.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.10030000000006,920.0493,2038.6227,56.172900000000006,628.7178,29.307600000000004,0.0,543.5862000000001,734.4345,24.771900000000002,2016.9909,-1946.5131000000001,92.1096,0.0,5.582400000000001,5.582400000000001,5275.7169,5317.236,41.5191,3392.3547,0.0,0.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.10030000000006,920.0493,2038.6227,56.172900000000006,628.7178,29.307600000000004,0.0,543.5862000000001,734.4345,24.771900000000002,2016.9909,-1946.5131000000001,92.1096,0.0,5.582400000000001,5.582400000000001,5275.7169,5317.236,41.5191,3392.3547,0.0,0.0,0.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.10030000000006,920.0493,2038.6227,56.172900000000006,628.7178,29.307600000000004,0.0,543.5862000000001,734.4345,24.771900000000002,2016.9909,-1946.5131000000001,92.1096,0.0,5.582400000000001,5.582400000000001,5275.7169,5317.236,41.5191,3392.3547,0.0,0.0,0.0,0.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.10030000000006,920.0493,2038.6227,56.172900000000006,628.7178,29.307600000000004,0.0,543.5862000000001,734.4345,24.771900000000002,2016.9909,-1946.5131000000001,92.1096,0.0,5.582400000000001,5.582400000000001,5275.7169,5317.236,41.5191,3392.3547,0.0,0.0,0.0,0.0,0.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.10030000000006,920.0493,2038.6227,56.172900000000006,628.7178,29.307600000000004,0.0,543.5862000000001,734.4345,24.771900000000002,2016.9909,-1946.5131000000001,92.1096,0.0,5.582400000000001,5.582400000000001,5275.7169,5317.236,41.5191,3392.3547,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.10030000000006,920.0493,2038.6227,56.172900000000006,628.7178,29.307600000000004,0.0,543.5862000000001,734.4345,24.771900000000002,2016.9909,-1946.5131000000001,92.1096,0.0,5.582400000000001,5.582400000000001,5275.7169,5317.236,41.5191,3392.3547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.10030000000006,920.0493,2038.6227,56.172900000000006,628.7178,29.307600000000004,0.0,543.5862000000001,734.4345,24.771900000000002,2016.9909,-1946.5131000000001,92.1096,0.0,5.582400000000001,5.582400000000001,5275.7169,5317.236,41.5191,3392.3547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.10030000000006,920.0493,2038.6227,56.172900000000006,628.7178,29.307600000000004,0.0,543.5862000000001,734.4345,24.771900000000002,2016.9909,-1946.5131000000001,92.1096,0.0,5.582400000000001,5.582400000000001,5275.7169,5317.236,41.5191,3392.3547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.10030000000006,920.0493,2038.6227,56.172900000000006,628.7178,29.307600000000004,0.0,543.5862000000001,734.4345,24.771900000000002,2016.9909,-1946.5131000000001,92.1096,0.0,5.582400000000001,5.582400000000001,5275.7169,5317.236,41.5191,3392.3547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.10030000000006,920.0493,2038.6227,56.172900000000006,628.7178,29.307600000000004,0.0,543.5862000000001,734.4345,24.771900000000002,2016.9909,-1946.5131000000001,92.1096,0.0,5.582400000000001,5.582400000000001,5275.7169,5317.236,41.5191,3392.3547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.91350000000006,1006.2276,2259.4764,49.89270000000001,712.8027000000001,30.3543,0.0,575.3361000000001,758.5086000000001,27.2142,2154.1086,-2259.4764,0.0,0.0,3.8379000000000008,3.8379000000000008,5797.3224,5847.563999999999,50.241600000000005,3693.4553999999994,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.91350000000006,1006.2276,2259.4764,49.89270000000001,712.8027000000001,30.3543,0.0,575.3361000000001,758.5086000000001,27.2142,2154.1086,-2259.4764,0.0,0.0,3.8379000000000008,3.8379000000000008,5797.3224,5847.563999999999,50.241600000000005,3693.4553999999994,0.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.91350000000006,1006.2276,2259.4764,49.89270000000001,712.8027000000001,30.3543,0.0,575.3361000000001,758.5086000000001,27.2142,2154.1086,-2259.4764,0.0,0.0,3.8379000000000008,3.8379000000000008,5797.3224,5847.563999999999,50.241600000000005,3693.4553999999994,0.0,0.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.91350000000006,1006.2276,2259.4764,49.89270000000001,712.8027000000001,30.3543,0.0,575.3361000000001,758.5086000000001,27.2142,2154.1086,-2259.4764,0.0,0.0,3.8379000000000008,3.8379000000000008,5797.3224,5847.563999999999,50.241600000000005,3693.4553999999994,0.0,0.0,0.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.91350000000006,1006.2276,2259.4764,49.89270000000001,712.8027000000001,30.3543,0.0,575.3361000000001,758.5086000000001,27.2142,2154.1086,-2259.4764,0.0,0.0,3.8379000000000008,3.8379000000000008,5797.3224,5847.563999999999,50.241600000000005,3693.4553999999994,0.0,0.0,0.0,0.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.91350000000006,1006.2276,2259.4764,49.89270000000001,712.8027000000001,30.3543,0.0,575.3361000000001,758.5086000000001,27.2142,2154.1086,-2259.4764,0.0,0.0,3.8379000000000008,3.8379000000000008,5797.3224,5847.563999999999,50.241600000000005,3693.4553999999994,0.0,0.0,0.0,0.0,0.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.91350000000006,1006.2276,2259.4764,49.89270000000001,712.8027000000001,30.3543,0.0,575.3361000000001,758.5086000000001,27.2142,2154.1086,-2259.4764,0.0,0.0,3.8379000000000008,3.8379000000000008,5797.3224,5847.563999999999,50.241600000000005,3693.4553999999994,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.91350000000006,1006.2276,2259.4764,49.89270000000001,712.8027000000001,30.3543,0.0,575.3361000000001,758.5086000000001,27.2142,2154.1086,-2259.4764,0.0,0.0,3.8379000000000008,3.8379000000000008,5797.3224,5847.563999999999,50.241600000000005,3693.4553999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.91350000000006,1006.2276,2259.4764,49.89270000000001,712.8027000000001,30.3543,0.0,575.3361000000001,758.5086000000001,27.2142,2154.1086,-2259.4764,0.0,0.0,3.8379000000000008,3.8379000000000008,5797.3224,5847.563999999999,50.241600000000005,3693.4553999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.91350000000006,1006.2276,2259.4764,49.89270000000001,712.8027000000001,30.3543,0.0,575.3361000000001,758.5086000000001,27.2142,2154.1086,-2259.4764,0.0,0.0,3.8379000000000008,3.8379000000000008,5797.3224,5847.563999999999,50.241600000000005,3693.4553999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,0.0,0.0
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.91350000000006,1006.2276,2259.4764,49.89270000000001,712.8027000000001,30.3543,0.0,575.3361000000001,758.5086000000001,27.2142,2154.1086,-2259.4764,0.0,0.0,3.8379000000000008,3.8379000000000008,5797.3224,5847.563999999999,50.241600000000005,3693.4553999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.91350000000006,1006.2276,2259.4764,49.89270000000001,712.8027000000001,30.3543,0.0,575.3361000000001,758.5086000000001,27.2142,2154.1086,-2259.4764,0.0,0.0,3.8379000000000008,3.8379000000000008,5797.3224,5847.563999999999,50.241600000000005,3693.4553999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.8367,940.9833,2197.3722000000002,53.7306,763.0443,32.447700000000005,0.6978000000000001,627.3222000000001,790.6074,27.563100000000002,2295.4131,-2158.9932,38.379,0.0,3.1401000000000003,3.1401000000000003,5732.0781,5783.3664,51.2883,3526.3322999999996,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.8367,940.9833,2197.3722000000002,53.7306,763.0443,32.447700000000005,0.6978000000000001,627.3222000000001,790.6074,27.563100000000002,2295.4131,-2158.9932,38.379,0.0,3.1401000000000003,3.1401000000000003,5732.0781,5783.3664,51.2883,3526.3322999999996,0.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.8367,940.9833,2197.3722000000002,53.7306,763.0443,32.447700000000005,0.6978000000000001,627.3222000000001,790.6074,27.563100000000002,2295.4131,-2158.9932,38.379,0.0,3.1401000000000003,3.1401000000000003,5732.0781,5783.3664,51.2883,3526.3322999999996,0.0,0.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.8367,940.9833,2197.3722000000002,53.7306,763.0443,32.447700000000005,0.6978000000000001,627.3222000000001,790.6074,27.563100000000002,2295.4131,-2158.9932,38.379,0.0,3.1401000000000003,3.1401000000000003,5732.0781,5783.3664,51.2883,3526.3322999999996,0.0,0.0,0.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.8367,940.9833,2197.3722000000002,53.7306,763.0443,32.447700000000005,0.6978000000000001,627.3222000000001,790.6074,27.563100000000002,2295.4131,-2158.9932,38.379,0.0,3.1401000000000003,3.1401000000000003,5732.0781,5783.3664,51.2883,3526.3322999999996,0.0,0.0,0.0,0.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.8367,940.9833,2197.3722000000002,53.7306,763.0443,32.447700000000005,0.6978000000000001,627.3222000000001,790.6074,27.563100000000002,2295.4131,-2158.9932,38.379,0.0,3.1401000000000003,3.1401000000000003,5732.0781,5783.3664,51.2883,3526.3322999999996,0.0,0.0,0.0,0.0,0.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.8367,940.9833,2197.3722000000002,53.7306,763.0443,32.447700000000005,0.6978000000000001,627.3222000000001,790.6074,27.563100000000002,2295.4131,-2158.9932,38.379,0.0,3.1401000000000003,3.1401000000000003,5732.0781,5783.3664,51.2883,3526.3322999999996,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,0.0,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.8367,940.9833,2197.3722000000002,53.7306,763.0443,32.447700000000005,0.6978000000000001,627.3222000000001,790.6074,27.563100000000002,2295.4131,-2158.9932,38.379,0.0,3.1401000000000003,3.1401000000000003,5732.0781,5783.3664,51.2883,3526.3322999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.8367,940.9833,2197.3722000000002,53.7306,763.0443,32.447700000000005,0.6978000000000001,627.3222000000001,790.6074,27.563100000000002,2295.4131,-2158.9932,38.379,0.0,3.1401000000000003,3.1401000000000003,5732.0781,5783.3664,51.2883,3526.3322999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.8367,940.9833,2197.3722000000002,53.7306,763.0443,32.447700000000005,0.6978000000000001,627.3222000000001,790.6074,27.563100000000002,2295.4131,-2158.9932,38.379,0.0,3.1401000000000003,3.1401000000000003,5732.0781,5783.3664,51.2883,3526.3322999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,0.0,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.8367,940.9833,2197.3722000000002,53.7306,763.0443,32.447700000000005,0.6978000000000001,627.3222000000001,790.6074,27.563100000000002,2295.4131,-2158.9932,38.379,0.0,3.1401000000000003,3.1401000000000003,5732.0781,5783.3664,51.2883,3526.3322999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,0.0
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.8367,940.9833,2197.3722000000002,53.7306,763.0443,32.447700000000005,0.6978000000000001,627.3222000000001,790.6074,27.563100000000002,2295.4131,-2158.9932,38.379,0.0,3.1401000000000003,3.1401000000000003,5732.0781,5783.3664,51.2883,3526.3322999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.7873,780.1404000000001,1209.2874000000002,56.87070000000001,805.6101,35.2389,1.0467,648.9540000000001,814.6815,31.0521,2393.454,-890.0439,319.2435,0.0,3.4890000000000003,3.4890000000000003,4375.903800000001,4435.914600000001,60.010799999999996,2361.704100000001,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.7873,780.1404000000001,1209.2874000000002,56.87070000000001,805.6101,35.2389,1.0467,648.9540000000001,814.6815,31.0521,2393.454,-890.0439,319.2435,0.0,3.4890000000000003,3.4890000000000003,4375.903800000001,4435.914600000001,60.010799999999996,2361.704100000001,0.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
